lim_inf = 1
lim_sup = 60 
 
i j nul 
16, 6, 8
16, 7, 0
16, 8, 0
16, 9, 4
16, 10, 0
16, 11, 0
16, 12, 16
16, 13, 0
16, 14, 0
16, 15, 4
16, 16, 0
17, 1, 0
17, 2, 1
17, 3, 2
17, 4, 0
17, 5, 0
17, 6, 2
17, 7, 0
17, 8, 0
17, 9, 2
17, 10, 0
17, 11, 0
17, 12, 2
17, 13, 0
17, 14, 0
17, 15, 18
17, 16, 0
17, 17, 16
18, 1, 2
18, 2, 2
18, 3, 6
18, 4, 8
18, 5, 2
18, 6, 8
18, 7, 14
18, 8, 8
18, 9, 6
18, 10, 4
18, 11, 2
18, 12, 12
18, 13, 2
18, 14, 28
18, 15, 6
18, 16, 8
18, 17, 2
18, 18, 8
19, 1, 0
19, 2, 1
19, 3, 2
19, 4, 0
19, 5, 0
19, 6, 2
19, 7, 0
19, 8, 0
19, 9, 2
19, 10, 0
19, 11, 0
19, 12, 2
19, 13, 0
19, 14, 0
19, 15, 2
19, 16, 0
19, 17, 0
19, 18, 2
19, 19, 0
20, 1, 0
20, 2, 4
20, 3, 4
20, 4, 0
20, 5, 8
20, 6, 8
20, 7, 0
20, 8, 0
20, 9, 4
20, 10, 16
20, 11, 0
20, 12, 8
20, 13, 0
20, 14, 0
20, 15, 12
20, 16, 0
20, 17, 0
20, 18, 8
20, 19, 0
20, 20, 32 
21, 1, 2
21, 2, 1
21, 3, 4
21, 4, 4
21, 5, 2
21, 6, 6
21, 7, 2
21, 8, 4
21, 9, 16
21, 10, 4
21, 11, 2
21, 12, 6
21, 13, 2
21, 14, 4
21, 15, 4
21, 16, 4
21, 17, 2
21, 18, 18
21, 19, 2
21, 20, 4
21, 21, 4
22, 1, 0
22, 2, 2
22, 3, 4
22, 4, 0
22, 5, 0
22, 6, 4
22, 7, 0
22, 8, 0
22, 9, 4
22, 10, 0
22, 11, 0
22, 12, 4
22, 13, 0
22, 14, 0
22, 15, 4
22, 16, 0
22, 17, 0
22, 18, 4
22, 19, 0
22, 20, 0
22, 21, 4
22, 22, 0
23, 1, 0
23, 2, 1
23, 3, 2
23, 4, 0
23, 5, 0
23, 6, 2
23, 7, 0
23, 8, 0
23, 9, 2
23, 10, 0
23, 11, 0
23, 12, 2
23, 13, 0
23, 14, 0
23, 15, 2
23, 16, 0
23, 17, 0
23, 18, 2
23, 19, 0
23, 20, 0
23, 21, 2
23, 22, 0
23, 23, 0
24, 1, 2
24, 2, 4
24, 3, 6
24, 4, 8
24, 5, 2
24, 6, 12
24, 7, 2
24, 8, 16
24, 9, 6
24, 10, 4
24, 11, 2
24, 12, 24
24, 13, 2
24, 14, 4
24, 15, 6
24, 16, 32
24, 17, 2
24, 18, 12
24, 19, 2
24, 20, 8
24, 21, 6
24, 22, 4
24, 23, 2
24, 24, 32
25, 1, 0
25, 2, 1
25, 3, 2
25, 4, 0
25, 5, 8
25, 6, 2
25, 7, 0
25, 8, 0
25, 9, 2
25, 10, 8
25, 11, 0
25, 12, 2
25, 13, 0
25, 14, 0
25, 15, 10
25, 16, 0
25, 17, 0
25, 18, 2
25, 19, 0
25, 20, 8
25, 21, 2
25, 22, 0
25, 23, 0
25, 24, 2
25, 25, 8
26, 1, 0
26, 2, 2
26, 3, 4
26, 4, 0
26, 5, 0
26, 6, 4
26, 7, 0
26, 8, 0
26, 9, 4
26, 10, 0
26, 11, 0
26, 12, 4
26, 13, 0
26, 14, 0
26, 15, 4
26, 16, 0
26, 17, 0
26, 18, 4
26, 19, 0
26, 20, 0
26, 21, 4
26, 22, 0
26, 23, 0
26, 24, 4
26, 25, 0
26, 26, 0
27, 1, 2
27, 2, 1
27, 3, 4
27, 4, 4
27, 5, 2
27, 6, 6
27, 7, 14
27, 8, 4
27, 9, 4
27, 10, 4
27, 11, 2
27, 12, 6
27, 13, 2
27, 14, 16
27, 15, 4
27, 16, 4
27, 17, 2
27, 18, 6
27, 19, 2
27, 20, 4
27, 21, 16
27, 22, 4
27, 23, 2
27, 24, 6
27, 25, 2
27, 26, 4
27, 27, 4
28, 1, 0
28, 2, 4
28, 3, 4
28, 4, 0
28, 5, 0
28, 6, 8
28, 7, 0
28, 8, 0
28, 9, 16
28, 10, 0
28, 11, 0
28, 12, 8
28, 13, 0
28, 14, 0
28, 15, 4
28, 16, 0
28, 17, 0
28, 18, 32
28, 19, 0
28, 20, 0
28, 21, 4
28, 22, 0
28, 23, 0
28, 24, 8
28, 25, 0
28, 26, 0
28, 27, 16
28, 28, 0
29, 1, 0
29, 2, 1
29, 3, 2
29, 4, 0
29, 5, 0
29, 6, 2
29, 7, 0
29, 8, 0
29, 9, 2
29, 10, 0
29, 11, 0
29, 12, 2
29, 13, 0
29, 14, 0
29, 15, 2
29, 16, 0
29, 17, 0
29, 18, 2
29, 19, 0
29, 20, 0
29, 21, 2
29, 22, 0
29, 23, 0
29, 24, 2
29, 25, 0
29, 26, 0
29, 27, 2
29, 28, 0
29, 29, 0
30, 1, 2
30, 2, 2
30, 3, 6
30, 4, 8
30, 5, 10
30, 6, 8
30, 7, 2
30, 8, 8
30, 9, 6
30, 10, 20
30, 11, 2
30, 12, 12
30, 13, 2
30, 14, 4
30, 15, 14
30, 16, 8
30, 17, 18
30, 18, 8
30, 19, 2
30, 20, 24
30, 21, 6
30, 22, 4
30, 23, 2
30, 24, 12
30, 25, 10
30, 26, 4
30, 27, 6
30, 28, 8
30, 29, 2
30, 30, 24
31, 1, 0
31, 2, 1
31, 3, 2
31, 4, 0
31, 5, 0
31, 6, 2
31, 7, 0
31, 8, 0
31, 9, 2
31, 10, 0
31, 11, 20
31, 12, 2
31, 13, 0
31, 14, 0
31, 15, 2
31, 16, 0
31, 17, 0
31, 18, 2
31, 19, 0
31, 20, 0
31, 21, 2
31, 22, 20
31, 23, 0
31, 24, 2
31, 25, 0
31, 26, 0
31, 27, 2
31, 28, 0
31, 29, 0
31, 30, 2
31, 31, 40
32, 1, 0
32, 2, 4
32, 3, 4
32, 4, 0
32, 5, 0
32, 6, 8
32, 7, 0
32, 8, 0
32, 9, 4
32, 10, 0
32, 11, 0
32, 12, 16
32, 13, 0
32, 14, 0
32, 15, 4
32, 16, 0
32, 17, 0
32, 18, 8
32, 19, 0
32, 20, 0
32, 21, 4
32, 22, 0
32, 23, 0
32, 24, 32
32, 25, 0
32, 26, 0
32, 27, 4
32, 28, 0
32, 29, 0
32, 30, 8
32, 31, 0
32, 32, 0
33, 1, 2
33, 2, 1
33, 3, 4
33, 4, 4
33, 5, 2
33, 6, 6
33, 7, 2
33, 8, 4
33, 9, 4
33, 10, 4
33, 11, 2
33, 12, 6
33, 13, 2
33, 14, 4
33, 15, 4
33, 16, 4
33, 17, 2
33, 18, 6
33, 19, 2
33, 20, 4
33, 21, 4
33, 22, 4
33, 23, 2
33, 24, 6
33, 25, 2
33, 26, 4
33, 27, 4
33, 28, 4
33, 29, 2
33, 30, 6
33, 31, 22
33, 32, 4
33, 33, 44
34, 1, 0
34, 2, 2
34, 3, 4
34, 4, 0
34, 5, 0
34, 6, 4
34, 7, 0
34, 8, 0
34, 9, 4
34, 10, 0
34, 11, 0
34, 12, 4
34, 13, 0
34, 14, 0
34, 15, 20
34, 16, 0
34, 17, 16
34, 18, 4
34, 19, 0
34, 20, 0
34, 21, 4
34, 22, 0
34, 23, 0
34, 24, 4
34, 25, 0
34, 26, 0
34, 27, 4
34, 28, 0
34, 29, 0
34, 30, 36
34, 31, 0
34, 32, 0
34, 33, 4
34, 34, 32
35, 1, 0
35, 2, 1
35, 3, 2
35, 4, 0
35, 5, 8
35, 6, 2
35, 7, 0
35, 8, 0
35, 9, 14
35, 10, 8
35, 11, 0
35, 12, 2
35, 13, 0
35, 14, 0
35, 15, 10
35, 16, 0
35, 17, 0
35, 18, 14
35, 19, 0
35, 20, 8
35, 21, 2
35, 22, 0
35, 23, 0
35, 24, 2
35, 25, 8
35, 26, 0
35, 27, 14
35, 28, 0
35, 29, 0
35, 30, 10
35, 31, 0
35, 32, 0
35, 33, 2
35, 34, 0
35, 35, 8
36, 1, 2
36, 2, 4
36, 3, 6
36, 4, 8
36, 5, 2
36, 6, 12
36, 7, 14
36, 8, 16
36, 9, 6
36, 10, 4
36, 11, 2
36, 12, 16
36, 13, 2
36, 14, 28
36, 15, 6
36, 16, 16
36, 17, 2
36, 18, 12
36, 19, 2
36, 20, 8
36, 21, 18
36, 22, 4
36, 23, 2
36, 24, 24
36, 25, 2
36, 26, 4
36, 27, 6
36, 28, 56
36, 29, 2
36, 30, 12
36, 31, 2
36, 32, 16
36, 33, 6
36, 34, 4
36, 35, 14
36, 36, 16
37, 1, 0
37, 2, 1
37, 3, 2
37, 4, 0
37, 5, 0
37, 6, 2
37, 7, 0
37, 8, 0
37, 9, 2
37, 10, 0
37, 11, 0
37, 12, 2
37, 13, 0
37, 14, 0
37, 15, 2
37, 16, 0
37, 17, 0
37, 18, 2
37, 19, 0
37, 20, 0
37, 21, 2
37, 22, 0
37, 23, 0
37, 24, 2
37, 25, 0
37, 26, 0
37, 27, 2
37, 28, 0
37, 29, 0
37, 30, 2
37, 31, 0
37, 32, 0
37, 33, 2
37, 34, 0
37, 35, 0
37, 36, 2
37, 37, 0
38, 1, 0
38, 2, 2
38, 3, 4
38, 4, 0
38, 5, 0
38, 6, 4
38, 7, 0
38, 8, 0
38, 9, 4
38, 10, 0
38, 11, 0
38, 12, 4
38, 13, 0
38, 14, 0
38, 15, 4
38, 16, 0
38, 17, 0
38, 18, 4
38, 19, 0
38, 20, 0
38, 21, 4
38, 22, 0
38, 23, 0
38, 24, 4
38, 25, 0
38, 26, 0
38, 27, 4
38, 28, 0
38, 29, 0
38, 30, 4
38, 31, 0
38, 32, 0
38, 33, 4
38, 34, 0
38, 35, 0
38, 36, 4
38, 37, 0
38, 38, 0
39, 1, 2
39, 2, 1
39, 3, 4
39, 4, 4
39, 5, 2
39, 6, 6
39, 7, 2
39, 8, 4
39, 9, 4
39, 10, 4
39, 11, 2
39, 12, 6
39, 13, 2
39, 14, 4
39, 15, 4
39, 16, 4
39, 17, 2
39, 18, 6
39, 19, 2
39, 20, 4
39, 21, 4
39, 22, 4
39, 23, 2
39, 24, 6
39, 25, 2
39, 26, 4
39, 27, 4
39, 28, 4
39, 29, 2
39, 30, 6
39, 31, 2
39, 32, 4
39, 33, 4
39, 34, 4
39, 35, 2
39, 36, 6
39, 37, 2
39, 38, 4
39, 39, 4
40, 1, 0
40, 2, 4
40, 3, 4
40, 4, 0
40, 5, 8
40, 6, 8
40, 7, 0
40, 8, 0
40, 9, 4
40, 10, 16
40, 11, 0
40, 12, 16
40, 13, 0
40, 14, 0
40, 15, 12
40, 16, 0
40, 17, 0
40, 18, 8
40, 19, 0
40, 20, 32
40, 21, 4
40, 22, 0
40, 23, 0
40, 24, 16
40, 25, 8
40, 26, 0
40, 27, 4
40, 28, 0
40, 29, 0
40, 30, 24
40, 31, 0
40, 32, 0
40, 33, 4
40, 34, 0
40, 35, 8
40, 36, 16
40, 37, 0
40, 38, 0
40, 39, 4
40, 40, 64 
41, 1, 0
41, 2, 1
41, 3, 2
41, 4, 0
41, 5, 0
41, 6, 2
41, 7, 0
41, 8, 0
41, 9, 2
41, 10, 0
41, 11, 0
41, 12, 2
41, 13, 0
41, 14, 0
41, 15, 2
41, 16, 0
41, 17, 0
41, 18, 2
41, 19, 0
41, 20, 0
41, 21, 2
41, 22, 0
41, 23, 0
41, 24, 2
41, 25, 0
41, 26, 0
41, 27, 2
41, 28, 0
41, 29, 0
41, 30, 2
41, 31, 0
41, 32, 0
41, 33, 2
41, 34, 0
41, 35, 0
41, 36, 2
41, 37, 0
41, 38, 0
41, 39, 2
41, 40, 0
41, 41, 0
42, 1, 2
42, 2, 2
42, 3, 6
42, 4, 8
42, 5, 2
42, 6, 8
42, 7, 2
42, 8, 8
42, 9, 18
42, 10, 4
42, 11, 2
42, 12, 12
42, 13, 2
42, 14, 4
42, 15, 6
42, 16, 8
42, 17, 2
42, 18, 32
42, 19, 2
42, 20, 8
42, 21, 6
42, 22, 4
42, 23, 2
42, 24, 12
42, 25, 2
42, 26, 4
42, 27, 18
42, 28, 8
42, 29, 2
42, 30, 8
42, 31, 2
42, 32, 8
42, 33, 6
42, 34, 4
42, 35, 2
42, 36, 36
42, 37, 2
42, 38, 4
42, 39, 6
42, 40, 8
42, 41, 2
42, 42, 8
43, 1, 0
43, 2, 1
43, 3, 2
43, 4, 0
43, 5, 0
43, 6, 2
43, 7, 0
43, 8, 0
43, 9, 2
43, 10, 0
43, 11, 0
43, 12, 2
43, 13, 0
43, 14, 0
43, 15, 2
43, 16, 0
43, 17, 0
43, 18, 2
43, 19, 0
43, 20, 0
43, 21, 2
43, 22, 0
43, 23, 0
43, 24, 2
43, 25, 0
43, 26, 0
43, 27, 2
43, 28, 0
43, 29, 0
43, 30, 2
43, 31, 0
43, 32, 0
43, 33, 2
43, 34, 0
43, 35, 0
43, 36, 2
43, 37, 0
43, 38, 0
43, 39, 2
43, 40, 0
43, 41, 0
43, 42, 2
43, 43, 0
44, 1, 0
44, 2, 4
44, 3, 4
44, 4, 0
44, 5, 0
44, 6, 8
44, 7, 0
44, 8, 0
44, 9, 4
44, 10, 0
44, 11, 0
44, 12, 8
44, 13, 0
44, 14, 0
44, 15, 4
44, 16, 0
44, 17, 0
44, 18, 8
44, 19, 0
44, 20, 0
44, 21, 4
44, 22, 0
44, 23, 0
44, 24, 8
44, 25, 0
44, 26, 0
44, 27, 4
44, 28, 0
44, 29, 0
44, 30, 8
44, 31, 20
44, 32, 0
44, 33, 4
44, 34, 0
44, 35, 0
44, 36, 8
44, 37, 0
44, 38, 0
44, 39, 4
44, 40, 0
44, 41, 0
44, 42, 8
44, 43, 0
44, 44, 0
45, 1, 2
45, 2, 1
45, 3, 4
45, 4, 4
45, 5, 10
45, 6, 6
45, 7, 14
45, 8, 4
45, 9, 4
45, 10, 12
45, 11, 2
45, 12, 6
45, 13, 2
45, 14, 16
45, 15, 12
45, 16, 4
45, 17, 18
45, 18, 6
45, 19, 2
45, 20, 12
45, 21, 16
45, 22, 4
45, 23, 2
45, 24, 6
45, 25, 10
45, 26, 4
45, 27, 4
45, 28, 16
45, 29, 2
45, 30, 14
45, 31, 2
45, 32, 4
45, 33, 4
45, 34, 20
45, 35, 22
45, 36, 6
45, 37, 2
45, 38, 4
45, 39, 4
45, 40, 12
45, 41, 2
45, 42, 18
45, 43, 2
45, 44, 4
45, 45, 12 
46, 1, 0
46, 2, 2
46, 3, 4
46, 4, 0
46, 5, 0
46, 6, 4
46, 7, 0
46, 8, 0
46, 9, 4
46, 10, 0
46, 11, 0
46, 12, 4
46, 13, 0
46, 14, 0
46, 15, 4
46, 16, 0
46, 17, 0
46, 18, 4
46, 19, 0
46, 20, 0
46, 21, 4
46, 22, 0
46, 23, 0
46, 24, 4
46, 25, 0
46, 26, 0
46, 27, 4
46, 28, 0
46, 29, 0
46, 30, 4
46, 31, 0
46, 32, 0
46, 33, 4
46, 34, 0
46, 35, 0
46, 36, 4
46, 37, 0
46, 38, 0
46, 39, 4
46, 40, 0
46, 41, 0
46, 42, 4
46, 43, 0
46, 44, 0
46, 45, 4
46, 46, 0
47, 1, 0
47, 2, 1
47, 3, 2
47, 4, 0
47, 5, 0
47, 6, 2
47, 7, 0
47, 8, 0
47, 9, 2
47, 10, 0
47, 11, 0
47, 12, 2
47, 13, 0
47, 14, 0
47, 15, 2
47, 16, 0
47, 17, 0
47, 18, 2
47, 19, 0
47, 20, 0
47, 21, 2
47, 22, 0
47, 23, 0
47, 24, 2
47, 25, 0
47, 26, 0
47, 27, 2
47, 28, 0
47, 29, 0
47, 30, 2
47, 31, 0
47, 32, 0
47, 33, 2
47, 34, 0
47, 35, 0
47, 36, 2
47, 37, 0
47, 38, 0
47, 39, 2
47, 40, 0
47, 41, 0
47, 42, 2
47, 43, 0
47, 44, 0
47, 45, 2
47, 46, 0
47, 47, 0
48, 1, 2
48, 2, 4
48, 3, 6
48, 4, 8
48, 5, 2
48, 6, 12
48, 7, 2
48, 8, 16
48, 9, 6
48, 10, 4
48, 11, 2
48, 12, 24
48, 13, 2
48, 14, 4
48, 15, 6
48, 16, 32
48, 17, 2
48, 18, 12
48, 19, 2
48, 20, 8
48, 21, 6
48, 22, 4
48, 23, 2
48, 24, 48
48, 25, 2
48, 26, 4
48, 27, 6
48, 28, 8
48, 29, 2
48, 30, 12
48, 31, 2
48, 32, 64
48, 33, 6
48, 34, 4
48, 35, 2
48, 36, 24
48, 37, 2
48, 38, 4
48, 39, 6
48, 40, 16
48, 41, 2
48, 42, 12
48, 43, 2
48, 44, 8
48, 45, 6
48, 46, 4
48, 47, 2
48, 48, 64
49, 1, 0
49, 2, 1
49, 3, 2
49, 4, 0
49, 5, 0
49, 6, 2
49, 7, 0
49, 8, 0
49, 9, 14
49, 10, 0
49, 11, 0
49, 12, 2
49, 13, 0
49, 14, 0
49, 15, 2
49, 16, 0
49, 17, 0
49, 18, 14
49, 19, 0
49, 20, 0
49, 21, 2
49, 22, 0
49, 23, 0
49, 24, 2
49, 25, 0
49, 26, 0
49, 27, 14
49, 28, 0
49, 29, 0
49, 30, 2
49, 31, 0
49, 32, 0
49, 33, 2
49, 34, 0
49, 35, 0
49, 36, 14
49, 37, 0
49, 38, 0
49, 39, 2
49, 40, 0
49, 41, 0
49, 42, 2
49, 43, 0
49, 44, 0
49, 45, 14
49, 46, 0
49, 47, 0
49, 48, 2
49, 49, 0
50, 1, 0
50, 2, 2
50, 3, 4
50, 4, 0
50, 5, 8
50, 6, 4
50, 7, 0
50, 8, 0
50, 9, 4
50, 10, 16
50, 11, 0
50, 12, 4
50, 13, 0
50, 14, 0
50, 15, 12
50, 16, 0
50, 17, 0
50, 18, 4
50, 19, 0
50, 20, 16
50, 21, 4
50, 22, 0
50, 23, 0
50, 24, 4
50, 25, 8
50, 26, 0
50, 27, 4
50, 28, 0
50, 29, 0
50, 30, 20
50, 31, 0
50, 32, 0
50, 33, 4
50, 34, 0
50, 35, 8
50, 36, 4
50, 37, 0
50, 38, 0
50, 39, 4
50, 40, 16
50, 41, 0
50, 42, 4
50, 43, 0
50, 44, 0
50, 45, 12
50, 46, 0
50, 47, 0
50, 48, 4
50, 49, 0
50, 50, 16
51, 1, 2
51, 2, 1
51, 3, 4
51, 4, 4
51, 5, 2
51, 6, 6
51, 7, 2
51, 8, 4
51, 9, 4
51, 10, 4
51, 11, 2
51, 12, 6
51, 13, 2
51, 14, 4
51, 15, 20
51, 16, 4
51, 17, 18
51, 18, 6
51, 19, 2
51, 20, 4
51, 21, 4
51, 22, 4
51, 23, 2
51, 24, 6
51, 25, 2
51, 26, 4
51, 27, 4
51, 28, 4
51, 29, 2
51, 30, 22
51, 31, 2
51, 32, 4
51, 33, 4
51, 34, 20
51, 35, 2
51, 36, 6
51, 37, 2
51, 38, 4
51, 39, 4
51, 40, 4
51, 41, 2
51, 42, 6
51, 43, 2
51, 44, 4
51, 45, 20
51, 46, 4
51, 47, 2
51, 48, 6
51, 49, 2
51, 50, 4
51, 51, 20
52, 1, 0
52, 2, 4
52, 3, 4
52, 4, 0
52, 5, 0
52, 6, 8
52, 7, 0
52, 8, 0
52, 9, 4
52, 10, 0
52, 11, 0
52, 12, 8
52, 13, 0
52, 14, 0
52, 15, 4
52, 16, 0
52, 17, 0
52, 18, 8
52, 19, 0
52, 20, 0
52, 21, 4
52, 22, 0
52, 23, 0
52, 24, 8
52, 25, 0
52, 26, 0
52, 27, 4
52, 28, 0
52, 29, 0
52, 30, 8
52, 31, 0
52, 32, 0
52, 33, 4
52, 34, 0
52, 35, 0
52, 36, 8
52, 37, 0
52, 38, 0
52, 39, 4
52, 40, 0
52, 41, 0
52, 42, 8
52, 43, 0
52, 44, 0
52, 45, 4
52, 46, 0
52, 47, 0
52, 48, 8
52, 49, 0
52, 50, 0
52, 51, 4
52, 52, 0
53, 1, 0
53, 2, 1
53, 3, 2
53, 4, 0
53, 5, 0
53, 6, 2
53, 7, 0
53, 8, 0
53, 9, 2
53, 10, 0
53, 11, 0
53, 12, 2
53, 13, 0
53, 14, 0
53, 15, 2
53, 16, 0
53, 17, 0
53, 18, 2
53, 19, 0
53, 20, 0
53, 21, 2
53, 22, 0
53, 23, 0
53, 24, 2
53, 25, 0
53, 26, 0
53, 27, 2
53, 28, 0
53, 29, 0
53, 30, 2
53, 31, 0
53, 32, 0
53, 33, 2
53, 34, 0
53, 35, 0
53, 36, 2
53, 37, 0
53, 38, 0
53, 39, 2
53, 40, 0
53, 41, 0
53, 42, 2
53, 43, 0
53, 44, 0
53, 45, 2
53, 46, 0
53, 47, 0
53, 48, 2
53, 49, 0
53, 50, 0
53, 51, 2
53, 52, 0
53, 53, 0
54, 1, 2
54, 2, 2
54, 3, 6
54, 4, 8
54, 5, 2
54, 6, 8
54, 7, 14
54, 8, 8
54, 9, 6
54, 10, 4
54, 11, 2
54, 12, 12
54, 13, 2
54, 14, 28
54, 15, 6
54, 16, 8
54, 17, 2
54, 18, 8
54, 19, 2
54, 20, 8
54, 21, 18
54, 22, 4
54, 23, 2
54, 24, 12
54, 25, 2
54, 26, 4
54, 27, 6
54, 28, 32
54, 29, 2
54, 30, 8
54, 31, 2
54, 32, 8
54, 33, 6
54, 34, 4
54, 35, 14
54, 36, 12
54, 37, 2
54, 38, 4
54, 39, 6
54, 40, 8
54, 41, 2
54, 42, 32
54, 43, 2
54, 44, 8
54, 45, 6
54, 46, 4
54, 47, 2
54, 48, 12
54, 49, 14
54, 50, 4
54, 51, 6
54, 52, 8
54, 53, 2
54, 54, 8
55, 1, 0
55, 2, 1
55, 3, 2
55, 4, 0
55, 5, 8
55, 6, 2
55, 7, 0
55, 8, 0
55, 9, 2
55, 10, 8
55, 11, 0
55, 12, 2
55, 13, 0
55, 14, 0
55, 15, 10
55, 16, 0
55, 17, 0
55, 18, 2
55, 19, 0
55, 20, 8
55, 21, 2
55, 22, 0
55, 23, 0
55, 24, 2
55, 25, 8
55, 26, 0
55, 27, 2
55, 28, 0
55, 29, 0
55, 30, 10
55, 31, 20
55, 32, 0
55, 33, 2
55, 34, 0
55, 35, 8
55, 36, 2
55, 37, 0
55, 38, 0
55, 39, 2
55, 40, 8
55, 41, 0
55, 42, 2
55, 43, 0
55, 44, 0
55, 45, 10
55, 46, 0
55, 47, 0
55, 48, 2
55, 49, 0
55, 50, 8
55, 51, 2
55, 52, 0
55, 53, 0
55, 54, 2
55, 55, 8
56, 1, 0
56, 2, 4
56, 3, 4
56, 4, 0
56, 5, 0
56, 6, 8
56, 7, 0
56, 8, 0
56, 9, 16
56, 10, 0
56, 11, 0
56, 12, 16
56, 13, 0
56, 14, 0
56, 15, 4
56, 16, 0
56, 17, 0
56, 18, 32
56, 19, 0
56, 20, 0
56, 21, 4
56, 22, 0
56, 23, 0
56, 24, 16
56, 25, 0
56, 26, 0
56, 27, 16
56, 28, 0
56, 29, 0
56, 30, 8
56, 31, 0
56, 32, 0
56, 33, 4
56, 34, 0
56, 35, 0
56, 36, 64
56, 37, 0
56, 38, 0
56, 39, 4
56, 40, 0
56, 41, 0
56, 42, 8
56, 43, 0
56, 44, 0
56, 45, 16
56, 46, 0
56, 47, 0
56, 48, 16
56, 49, 0
56, 50, 0
56, 51, 4
56, 52, 0
56, 53, 0
56, 54, 32
56, 55, 0
56, 56, 0
57, 1, 2
57, 2, 1
57, 3, 4
57, 4, 4
57, 5, 2
57, 6, 6
57, 7, 2
57, 8, 4
57, 9, 4
57, 10, 4
57, 11, 2
57, 12, 6
57, 13, 2
57, 14, 4
57, 15, 4
57, 16, 4
57, 17, 2
57, 18, 6
57, 19, 2
57, 20, 4
57, 21, 4
57, 22, 4
57, 23, 2
57, 24, 6
57, 25, 2
57, 26, 4
57, 27, 4
57, 28, 4
57, 29, 2
57, 30, 6
57, 31, 2
57, 32, 4
57, 33, 4
57, 34, 4
57, 35, 2
57, 36, 6
57, 37, 2
57, 38, 4
57, 39, 4
57, 40, 4
57, 41, 2
57, 42, 6
57, 43, 2
57, 44, 4
57, 45, 4
57, 46, 4
57, 47, 2
57, 48, 6
57, 49, 2
57, 50, 4
57, 51, 4
57, 52, 4
57, 53, 2
57, 54, 6
57, 55, 2
57, 56, 4
57, 57, 4
58, 1, 0
58, 2, 2
58, 3, 4
58, 4, 0
58, 5, 0
58, 6, 4
58, 7, 0
58, 8, 0
58, 9, 4
58, 10, 0
58, 11, 0
58, 12, 4
58, 13, 0
58, 14, 0
58, 15, 4
58, 16, 0
58, 17, 0
58, 18, 4
58, 19, 0
58, 20, 0
58, 21, 4
58, 22, 0
58, 23, 0
58, 24, 4
58, 25, 0
58, 26, 0
58, 27, 4
58, 28, 0
58, 29, 0
58, 30, 4
58, 31, 0
58, 32, 0
58, 33, 4
58, 34, 0
58, 35, 0
58, 36, 4
58, 37, 0
58, 38, 0
58, 39, 4
58, 40, 0
58, 41, 0
58, 42, 4
58, 43, 0
58, 44, 0
58, 45, 4
58, 46, 0
58, 47, 0
58, 48, 4
58, 49, 0
58, 50, 0
58, 51, 4
58, 52, 0
58, 53, 0
58, 54, 4
58, 55, 0
58, 56, 0
58, 57, 4
58, 58, 0
59, 1, 0
59, 2, 1
59, 3, 2
59, 4, 0
59, 5, 0
59, 6, 2
59, 7, 0
59, 8, 0
59, 9, 2
59, 10, 0
59, 11, 0
59, 12, 2
59, 13, 0
59, 14, 0
59, 15, 2
59, 16, 0
59, 17, 0
59, 18, 2
59, 19, 0
59, 20, 0
59, 21, 2
59, 22, 0
59, 23, 0
59, 24, 2
59, 25, 0
59, 26, 0
59, 27, 2
59, 28, 0
59, 29, 0
59, 30, 2
59, 31, 0
